Date,Сбербанк,Т-Технологии,Яндекс,РусАгро,X5 Group,МТС,Ростелеком,Ростелеком П,Астра,Диасофт,Позитив,ИнтерРАО,Юнипро,ВК,АФК-Система,ЭсЭфАй,Whoosh,Мать и Дитя,Газпром,Газпром Нефть,Лукойл,Новатэк,Роснефть,Сургут П,Татнефть,Алроса,Мечел,ММК,НЛМК,Норникель,Полюс,Распадская,РусАл,СеверСталь,Сегежа,ФосАгро,ЮжУралЗолото,Хэдхантер,Пик,Самолет,Эталон,М-Видео,Хэндерсон,Озон,Аэрофлот,Белуга,Инарктика,Магнит,Черкизово,Лента,НМТП,СовкомФлот,НКХП,Транснефть П,Банк СПБ,ВТБ,Европлан,МосБиржа,Ренессанс,Совкомбанк,СПБ Биржа,КазОргСинтез,НижКамНефХим,НижКамНефХим П,Россети МР,Россети Центр,Россети ЦиП,Россети C-З,Детский Мир,Полиметалл,QIWI,Трансаэро,Уралкалий,Дикси,РусГидро,Россети,Селигдар,ВСМПО-АВИСМА,Обувь России,Соликамск магн-завод,ОВК,"ОФЗ, фикс 1+","ОФЗ, фикс 5-10","ВДО, фикс",Денежный рынок(LQDT),Юань,Доллар,Евро,Золото,Серебро,Сбербанк_div,Т-Технологии_div,Яндекс_div,РусАгро_div,X5 Group_div,МТС_div,Ростелеком_div,Ростелеком П_div,Астра_div,Диасофт_div,Позитив_div,ИнтерРАО_div,Юнипро_div,ВК_div,АФК-Система_div,ЭсЭфАй_div,Whoosh_div,Мать и Дитя_div,Газпром_div,Газпром Нефть_div,Лукойл_div,Новатэк_div,Роснефть_div,Сургут П_div,Татнефть_div,Алроса_div,Мечел_div,ММК_div,НЛМК_div,Норникель_div,Полюс_div,Распадская_div,РусАл_div,СеверСталь_div,Сегежа_div,ФосАгро_div,ЮжУралЗолото_div,Хэдхантер_div,Пик_div,Самолет_div,Эталон_div,М-Видео_div,Хэндерсон_div,Озон_div,Аэрофлот_div,Белуга_div,Инарктика_div,Магнит_div,Черкизово_div,Лента_div,НМТП_div,СовкомФлот_div,НКХП_div,Транснефть П_div,Банк СПБ_div,ВТБ_div,Европлан_div,МосБиржа_div,Ренессанс_div,Совкомбанк_div,СПБ Биржа_div,КазОргСинтез_div,НижКамНефХим_div,НижКамНефХим П_div,Россети МР_div,Россети Центр_div,Россети ЦиП_div,Россети C-З_div,Детский Мир_div,Полиметалл_div,QIWI_div,Трансаэро_div,Уралкалий_div,Дикси_div,РусГидро_div,Россети_div,Селигдар_div,ВСМПО-АВИСМА_div,Обувь России_div,Соликамск магн-завод_div,ОВК_div,"ОФЗ, фикс 1+_div","ОФЗ, фикс 5-10_div","ВДО, фикс_div",Денежный рынок(LQDT)_div,Юань_div,Доллар_div,Евро_div,Золото_div,Серебро_div
2013-04-12,-0.03945312500000006,,,,,0.003765144454799593,0.006341760055599027,-0.009439745004290746,,,,-0.07590361445783116,-0.045259461568474484,,-0.0012387736141220203,,,,0.004917512690355366,-0.019663568630463188,0.0010896072225393745,-0.0017447577958950968,0.006351351351351336,-0.01293696669419213,-0.0031968974372413063,0.00031055900621111834,-0.061692969870875136,-0.02737541528239208,0.02168186423505573,-0.006355932203389797,-0.016865079365079395,-0.05378753922008065,,-0.011900191938579743,,-0.0016894486254031987,,,0.004816475668493592,,,0.013550247116968665,,,0.004803073967339097,-0.020408163265306263,0.0,-0.002030298297672966,-0.004100761570005902,,-0.03582554517133949,,,-0.0157749821257435,-0.04779874213836476,-0.010667224430035488,,-0.002186748305269939,,,,-0.018518518518518615,-0.027237354085603085,-0.03211614606247252,-0.022380952380952335,-0.10259740259740259,-0.0774879227053141,-0.04982338724670004,,,,-0.013581129378127419,-0.01714285714285718,-0.006630801951707688,-0.023046875000000064,-0.06722621902478007,-0.03874861044942032,-0.003436426116838488,,-0.008115286248278576,,-0.0016090104585679244,-0.0003671858266271061,-4.2450227108792007e-05,,,0.006508224323274203,0.004162138128643455,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-15,-0.02785685237901581,,,,,-0.027519869271336136,-0.02279005524861879,-0.03193069306930691,,,,0.023851522356008823,-0.03551287290559868,,-0.022713178294573724,,,,-0.005919494869771113,0.008383608869388022,-0.01585985280398058,-0.011281301639761062,-0.007206481357145988,-0.025980665551217585,-0.024710830704521496,-0.00031046258925793266,-0.04434250764526002,-0.06134717857630822,-0.039071796905989664,-0.034696646636945265,-0.05075681130171531,-0.046186641402178964,,-0.055167055167055126,,-0.021153846153846155,,,0.008264462809917356,,,-0.032996058352635235,,,-0.04053537284894833,-0.05208333333333321,-0.09302325581395349,0.0027543035993740786,-0.005686274509803877,,-0.01941841680129249,,,-0.011591962905718702,-0.005944517833553491,-0.03319238900634259,,-0.0008766162612316271,,,,-0.09622641509433959,-0.04,-0.015954545454545412,-0.025815879201169113,-0.11601543656536428,-0.09090909090909075,-0.1254157699080416,,,,-0.014492753623188368,-0.008897110641296608,-0.007556675062972292,-0.031987205117952736,-0.042762875996229396,-0.09119444903353703,-0.017258620689655235,,0.008247797557065112,,-0.004834810636583407,-0.0038568673666166424,0.0,,,0.01174199774810997,0.009212225570383066,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-16,0.0020916126333401864,,,,,0.010960473553561216,-0.04902826855123672,-0.011633853234466845,,,,-0.05041198501872653,0.00843184610821567,,-0.011541207265804727,,,,-0.01429138547042475,0.016083916083916253,0.001158626500947991,-0.0018641725323819114,-0.008836789900811578,-0.014792193539151705,-0.01725067385444738,-0.013975155279503193,0.025599999999999908,0.01892285298398834,0.013622291021671755,-0.014658634538152549,0.01828425640480477,0.04221504842314367,,0.0074013157894737315,,-0.02577603143418464,,,-0.01147540983606562,,,-0.013026852124217314,,,-0.003985651654045493,0.05494505494505481,-0.05435897435897429,-0.002637492977089791,-0.00019719976336032879,,0.0009885004448252376,,,-0.007036747458952306,0.019933554817275677,-0.0032801224579049712,,-0.04737881114279455,,,,0.043820459290187935,0.020833333333333332,-0.006882534990068867,-0.07785714285714285,-0.03001364256480221,-0.01658986175115225,0.07248322147651022,,,,0.0,0.017687316682961467,-0.0017005076142132384,0.02746798843453114,0.03213965980304396,0.06889656426104336,-0.09121212652853553,,0.0,,-0.002180006228589366,-0.006944657837322898,0.00021226014603511708,,0.004940711462450663,-0.0059459459459458705,0.004460477246691199,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-17,-0.014193279064913375,,,,,-0.005364158355998851,-0.019228982814677262,-0.036347173716207506,,,,-0.06421077542005217,-0.019369747899159677,,-0.010953737511535517,,,,-0.018928715263793864,0.007876424256327912,0.0005260389268805891,-0.009499275478988854,-0.02274381368267831,0.00353562260861144,-0.013878222709818986,-0.017007874015748006,-0.06162246489859588,-0.013857142857142917,0.0026471187130931084,-0.015488078255553251,-0.03612068065560073,-0.03192756730998324,,-0.02938775510204077,,-0.024844720496894374,,,-0.005970149253731334,,,0.016306893174947774,,,0.004601840736294598,-0.010208333333333274,-0.06453362255965299,0.001455239645109328,-0.00453648915187379,,-0.01250864083742067,,,-0.0031496062992125984,-0.006514657980456003,-0.039052215884159865,,0.0,,,,-0.05998119962399249,-0.02040816326530612,-0.026976744186046432,0.04570100697134018,-0.015471167369901562,-0.024757888159949958,-0.01960784313725497,,,,0.0,0.026200873362445413,-0.008466173442147775,-0.05005025125628136,-0.06271142336716107,-0.027721088435374193,-0.005810810810810881,,-0.011508196721311446,,0.0025280898876404567,0.0013305690503450406,0.0009761894656422834,,0.0009832841691248561,0.019927710072609715,0.00752244600825048,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-18,0.010374761803938218,,,,,-0.017090770983668818,-0.009660920628906952,-0.006711409395973154,,,,-0.03894461771895812,0.028321693303054993,,0.012860040567951326,,,,-0.011083743842364486,0.019650986342943662,-0.004837013669821265,0.0008452535760727922,-0.0062371997765779345,0.025579150579150636,-0.015408577626967849,0.025312399871835922,-0.003325020781379813,0.002462697377951666,0.0004061738424044683,0.016145725522666136,0.0008664572728257153,-0.007383706620723708,,0.0008410428931875047,,0.013317892298783942,,,-0.014180847514180753,,,0.019983242563887768,,,0.0450109539932284,-0.019995790359924197,-0.028985507246376812,-0.0046875,0.002773925104022259,,-0.02333411113703785,,,0.00315955766192733,0.04065573770491798,-0.008675799086757889,,-0.01842044669583231,,,,-0.00021276595744687955,0.03729166666666665,0.0037284894837475813,0.0007407407407406591,0.031714285714285716,0.009049411387843405,0.018936170212765998,,,,0.018382352941176586,-0.0038297872340425773,-0.002564102564102564,-0.01713922979263647,-0.02739218952433837,0.03673255203778205,0.00967009068137249,,-0.004942120800026565,,0.003362286354721338,0.0026576019777501754,0.0,,0.0,-0.010537539986200795,-0.007646917148362296,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-19,0.010058675607711735,,,,,0.016228748068006137,0.015684774292272385,0.02675675675675681,,,,-0.015963511972633977,0.004166666666666763,,0.0013217447030080206,,,,-0.0028227480282275084,-0.0036461046208793864,-0.005705832628909528,-0.015721431819658387,0.006978922716627678,-0.0013647058823529372,-0.004011299435028293,-0.012499999999999956,-0.0250208507089241,0.01416184971098264,0.028826634185952126,0.018129965369728936,-0.010388486094578441,0.007934540044631795,,0.023529411764705858,,0.006693877551020445,,,-0.018446437637502172,,,-0.003984063745019916,,,0.0007623403849818782,0.019974226804123613,0.042985074626865606,-0.006279434850863423,0.0009879470460383323,,-0.04092289839243657,,,0.0021889763779527342,0.0762444864524259,0.004145555043758663,,0.019469856908280514,,,,0.010853373058097502,-0.03599116288411331,0.004809981903038341,-0.030125832716506262,0.013569648296870717,0.0555555555555556,-0.03967425349759864,,,,0.0,-0.003844510892780887,-0.031105398457583606,-0.02325080731969867,-0.04367269267364412,-0.006411337944997363,0.057753331922995595,,0.0016666666666666668,,0.0036302708740573986,0.003051223571472629,0.0008056309362279241,,0.002495088408644344,0.0035974643423137363,0.005764213336569314,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-22,-0.014004149377593448,,,,,-0.019695817490494323,0.1205273069679849,0.05988418004738085,,,,0.013459310098939402,0.01639004149377588,,-0.00036000000000001363,,,,-0.0017483973024726813,0.004480955937266574,-0.007066950053134939,-0.016962576727608696,0.010698172008000292,-0.018613637434616633,0.0182086335016167,-0.00791139240506329,-0.029940119760479042,-0.014676546024508373,0.005722178374112059,-0.00020008003201276532,0.002733734281027884,-0.0194341943419434,,-0.008210180623973728,,0.01573143042491069,,,0.00017241379310341397,,,0.008206185567010346,,,-0.013902113883069833,0.004632554221941639,0.05409273039496281,0.008214849921011059,-0.0005921831819976536,,0.01423487544483987,,,0.0033155769260987972,0.053571428571428735,0.019724770642201756,,0.0043718361711918485,,,,0.0,0.002541772573857242,0.005782264562301525,-0.007860795237731798,0.0016393442622950531,0.0032330827067668113,-0.0013046314416178407,,,,-0.00794223826714809,-0.01492281303602054,-0.003210400636773626,0.035706413929909614,-0.005173614565714919,-0.0066225165562914905,0.00020000000000006615,,0.014975041597337771,,-0.000340072961107886,0.0005530803502842429,0.005677244418082459,,0.0,-0.003489822666477119,-0.00651544401544392,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-23,0.01546554445028931,,,,,0.006438600574044003,-0.06722689075630252,-0.018874953433502994,,,,0.02005277044854875,0.0022453561951418905,,0.00236084990596619,,,,0.002251876563803136,-0.0022304832713755493,0.015732862417723478,-0.009836175641197821,-0.009158267752772703,-0.013828867761452044,-0.017214484679665756,0.01499202551834127,0.019400352733685965,0.010412147505423002,0.02079654698842461,-0.011807084250550257,-0.011995637949836515,0.047165077772202774,,0.014072847682119229,,-0.010138911064984686,,,0.04378555421479054,,,-0.014479119800400918,,,0.0057937427578214976,-0.0002095996646405712,-0.022535976106434926,-0.017032278282669983,-0.01264072684179347,,0.03835087719298236,,,-0.0008144087705559621,0.0030564045568213234,0.022267206477732743,,0.006872852233677074,,,,0.010526315789473648,0.00876974231088953,0.01074407426605728,0.000846153846153753,0.027004909983633443,0.026755602188413535,0.003919007184846497,,,,-0.0003639010189229548,0.012101689012711131,0.022252388937688022,0.042775058523090034,0.019001900190018992,-0.016410256410256424,-0.002235916453073055,,0.0,,0.0037111489098499723,0.002917421613487666,-0.003917934027046342,,0.0053501087659475035,0.002234335879314142,-0.002064610153024067,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-24,0.014919187733112285,,,,,0.016879913673500828,0.001081081081081122,-0.00012656625743583236,,,,0.06268322124504223,0.00619144602851328,,0.017964071856287397,,,,0.03769659648830824,-0.03308494783904618,0.034771613718982144,0.04254958467536875,0.02043660009289353,0.01709027169149864,0.08145796723541752,0.00879949717159023,0.03460207612456748,0.03907256333190206,0.03613300019219672,0.031794248683677605,0.014348785871964807,0.06875898418782936,,0.06285714285714276,,0.03879345108476483,,,0.004128819157720892,,,0.014691844781074997,,,0.023041474654377937,0.008595387840670913,-0.027777777777777776,0.015095723144118696,0.0004000800160032916,,0.012063663704254482,,,0.0015987962005078243,0.03490304709141268,0.005500550055005501,,0.012969283276450517,,,,0.08333333333333341,0.07103127188826172,0.05039861998228353,0.010375835831219789,0.035325365205843236,0.05620437956204368,0.03925395792669701,,,,-0.01703676738259929,0.005849462365591456,0.04496810311157397,0.09938775510204075,0.09942094415546178,-0.00503997219325685,0.00568430257979883,,-0.011213114754098301,,0.0019719611770142855,0.002020944332169836,-0.0008881745897479302,,-0.0029239766081870723,-0.005170205701456167,-0.002896434221735421,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-25,-0.015210289914250663,,,,,0.02705980444174936,0.005399568034557184,0.01291139240506324,,,,0.021906693711967656,0.010727876285321012,,0.01678431372549023,,,,-0.013953488372093096,-0.0058569667077681175,-0.0025966091339544367,-0.032715447154471555,-0.013017751479289874,0.01929245057207153,0.02584128315337041,0.020249221183800577,0.03678929765886293,0.005785123966942123,-0.00630680764236684,-0.007850834151128668,0.047986942328618026,0.01950235373234695,,0.009600614439324117,,0.013198757763975156,,,-0.018092105263157802,,,0.029898973373144105,,,-0.006569069069069095,-0.018499272500519793,-0.09142857142857141,-0.0028423366834171428,0.017196560687862357,,-0.03171953255425716,,,-0.006572769953051714,-0.009635974304068507,0.0010940919037199126,,-0.006738544474393626,,,,0.0769038461538461,-0.019119061357953448,-0.0026631158455393818,0.02692834322227301,0.012314007183170925,-0.011748445058742275,-0.06114357262103496,,,,0.018443078290497187,-0.0020097494227316656,0.004186185587561066,-0.04213848152960821,0.022317443313694004,-0.008384279475982541,0.03351449275362319,,0.0096823396776974,,0.0008610350871798935,0.0013751375137513403,0.0002116581297887776,,-0.0072336265884652825,-0.009122695486331931,-0.01107015573890539,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-26,-0.006945164299782334,,,,,0.014317343173431718,0.06310418904403864,0.030742314421394752,,,,-0.01159190154823356,-0.011134697801097467,,0.006633755013884626,,,,-0.001138581652569946,-0.02596899224806197,-0.004594180704441042,-0.002588757396449643,-0.009407858328721602,0.02291940634980272,0.006387001175208216,0.007572519083969391,0.0024193548387096545,0.0031498219665845764,-0.004666791114429718,0.03600395647873393,0.012355933963243668,-0.023746701846965663,,-0.014834537847090063,,0.0,,,-0.011557788944723698,,,-0.011199364575059656,,,-0.004345361798601868,0.016518424396442154,0.04748427672955979,-0.003133907620592393,-0.0033418517790446012,,0.013793103448275874,,,-0.016556395715185874,0.00837837837837844,-0.01005464480874322,,0.010402532790592512,,,,-0.024982588974803106,0.004000313750098059,0.020916777926123828,0.025555555555555536,-0.046629498226051766,-0.0454545454545453,-0.0004445432318292773,,,,-0.021454545454545403,-0.026093662967564914,-0.022332506203473945,-0.004069767441860447,-0.03772266852951441,0.02008102871234821,0.008764241893076249,,0.0,,0.0017820382830982396,-9.154994049245541e-05,0.0005078720162519591,,0.0,0.0025984024636705825,0.005418080839247059,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-29,-0.011899791231732782,,,,,-0.004874854481955671,-0.0182706070556538,-0.002182347235693584,,,,0.009719656197284923,-0.01636356272023978,,-0.02367816091954031,,,,-0.002605438853606849,-0.023239156386788713,-0.009230769230769232,-0.02248289345063544,-0.003957169459962862,-0.003673094582185576,-0.01731316003249389,-0.03872961997696826,-0.009654062751407908,-0.008873720136518824,-0.00975243810952744,-0.0028642352491884395,-0.0014358974358974416,0.038288288288288355,,-0.00463320463320459,,-0.00015325670498087776,,,0.013895949839010343,,,-0.01839505181139041,,,0.0020872865275142205,-0.002708333333333199,0.04593215250675476,-0.0039494470774091624,0.006114398422090775,,-0.030612244897959134,,,0.00033638213009985166,0.03189493433395866,0.038860675645838116,,-0.0015666965085049302,,,,0.024523809523809465,-0.011718750000000028,-0.017131647776809096,-0.03943661971830984,-0.0026581605528973977,0.041904761904761924,0.03847009117189227,,,,0.0,-0.005719313682358167,0.010659898477157332,0.028993967697995764,-0.004446460980036337,0.10481782075634594,-0.026915725456125045,,0.0,,0.0032817052599294376,0.002075321980101172,-0.0013113367174281154,,-0.004017329657345494,-0.010462660779420289,-0.005695767455563177,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-04-30,0.04701035284174945,,,,,0.001681655333771951,0.0005145797598627983,0.00340218712029163,,,,0.025218774860779686,0.03401276508132583,,0.03991052507652459,,,,0.013469387755102088,0.026643852358836435,0.02096273291925466,0.007862068965517147,0.002009815377424664,0.011889400921658947,0.029346422113148942,-0.015447667087011301,0.011372867587327423,0.009641873278236955,-0.020643939393939326,-0.011872845653006461,-0.006778964667214427,-0.01149674620390458,,0.016291698991466208,,-0.01601778050275894,,,0.02941668059501931,,,0.0105155482815057,,,0.020640030297292108,0.002088991017338581,-0.05281285878300813,0.05313243457573354,-0.00039207998431688975,,-0.008631578947368405,,,0.005828662930344254,0.0077922077922077185,0.04760892667375128,,0.0067249495628782146,,,,0.0005541750835733154,0.015612648221343856,-0.00425777265268107,0.015565080081209067,0.0927505330490405,-0.019125298832794263,0.024197002141327605,,,,-0.00787811222593822,-0.0009734513274336233,0.0013058764439980882,0.052950075642965035,0.10290766566402328,0.17067833698030643,0.014124747772361109,,-0.014778325123152709,,0.0018647591098068404,0.00819272705122738,0.0012707018509888564,,-0.0024913002214488975,0.006272836033239534,0.011111111111111181,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
