Date,Сбербанк,Т-Технологии,Яндекс,РусАгро,X5 Group,МТС,Ростелеком,Ростелеком П,Астра,Диасофт,Позитив,ИнтерРАО,Юнипро,ВК,АФК-Система,ЭсЭфАй,Whoosh,Мать и Дитя,Газпром,Газпром Нефть,Лукойл,Новатэк,Роснефть,Сургут П,Татнефть,Алроса,Мечел,ММК,НЛМК,Норникель,Полюс,Распадская,РусАл,СеверСталь,Сегежа,ФосАгро,ЮжУралЗолото,Хэдхантер,Пик,Самолет,Эталон,М-Видео,Хэндерсон,Озон,Аэрофлот,Белуга,Инарктика,Магнит,Черкизово,Лента,НМТП,СовкомФлот,НКХП,Транснефть П,Банк СПБ,ВТБ,Европлан,МосБиржа,Ренессанс,Совкомбанк,СПБ Биржа,КазОргСинтез,НижКамНефХим,НижКамНефХим П,Россети МР,Россети Центр,Россети ЦиП,Россети C-З,Детский Мир,Полиметалл,QIWI,Трансаэро,Уралкалий,Дикси,РусГидро,Россети,Селигдар,ВСМПО-АВИСМА,Обувь России,Соликамск магн-завод,ОВК,"ОФЗ, фикс 1+","ОФЗ, фикс 5-10","ВДО, фикс",Денежный рынок(LQDT),Юань,Доллар,Евро,Золото,Серебро
2010-01-25,0.02393870438973568,,,,,0.017371040517133132,0.025647259073482132,0.015645959890958083,,,,0.0641579676609053,0.05403830305633883,,0.014297049967083478,,,,0.018018352907747233,0.021088064812829894,0.013625599953654017,0.02548677857991684,0.02335369608202157,0.015963235052418135,0.03418821500889134,,0.0338000865915144,0.026744072652969103,0.02597426235720204,0.019995245583334004,,0.021177990226075666,,0.02502026088790961,,,,,0.02837824943689798,,,0.039092862334212275,,,0.07017491171065876,0.021568367356614583,,0.01567108557561033,0.035837301819805094,,0.03049188887610769,,,0.015519985977895327,0.061432118162264376,0.024481639713452213,,,,,,,0.035865055517847945,,0.0673674812352039,0.06379873794826388,0.06806081174027453,0.02846532515176611,,,,,0.022597142866880894,0.04353327875989774,0.01329710122344147,0.04168462371234208,,0.024903519341229582,,,,0.0008546410679437322,,,,,0.005418874647229443,0.006873987539438558,,
2010-01-26,0.021661704959673136,,,,,0.010134090479438312,0.011068137129170711,0.020471455652673533,,,,0.03401595424147044,0.026608375671894054,,0.03292691044289565,,,,0.019188891262143487,0.023401448992757423,0.020421777818422783,0.023604872857689165,0.035283053164830144,0.01674543186453405,0.039938866553315786,,0.017883498813331487,0.017308201964572813,0.026070059092233568,0.019264081789933742,,0.02186356486422221,,0.02844106125127041,,,,,0.02534389571856153,,,0.0228410792224404,,,0.02822454464772653,0.03684820635564101,,0.012539722429009262,0.026597462561364374,,0.011765384217716784,,,0.021736710558796887,0.037908248865977996,0.020331234774707524,,,,,,,0.036408795893961884,,0.04178401197225309,0.08393560044116176,0.03788578826009761,0.06021394707473814,,,,,0.017027538674020737,0.057072543345059755,0.01944701829109579,0.026855198555453142,,0.03735693886939286,,,,0.0009551071640156472,,,,,0.00631721417424297,0.003373158623287185,,
2010-01-27,0.020336424203648763,,,,,0.014111861754366316,0.019868423434175327,0.014339750864972947,,,,0.043528419360742324,0.047038475234028786,,0.034843361922508684,,,,0.01974671139769237,0.012793972314937022,0.02370975737206794,0.024684297644202977,0.02960112362134955,0.01627322515659307,0.023868795289789715,,0.014238703275927227,0.022141765258321424,0.036408795893961884,0.03127471163967819,,0.025471784964032657,,0.023377117501890497,,,,,0.022384265016834465,,,0.011943145897230105,,,0.02089314570976149,0.024755899052622845,,0.017209666798137846,0.10397704151731282,,0.02350591049087152,,,0.016489584273178644,0.021048103809471107,0.019361042745313084,,,,,,,0.007107316137824611,,0.069810445037186,0.04440186397046523,0.018073495387045013,0.06316623530486717,,,,,0.02740678755184708,0.03083004997460535,0.0442212739300453,0.021387228724465922,,0.012955310996973017,,,,0.0006533302449435955,,,,,0.0024291171022047253,0.0033116029949929607,,
2010-01-28,0.015421819826319762,,,,,0.011784195174465164,0.014525533972284264,0.015121661157331788,,,,0.028933150272409433,0.025882102270411142,,0.025413625780094023,,,,0.014081530679887273,0.024631402877934156,0.01481727034153181,0.017672427409258014,0.022685333905032957,0.012792429064474831,0.01488192406023031,,0.0271230542569428,0.017320183392304633,0.028857274166370645,0.01754387956861726,,0.035568752109401656,,0.04721143665749703,,,,,0.04789002359393481,,,0.008459305118353626,,,0.013248210849530585,0.0175753662108355,,0.011102404796483814,0.03612130786718714,,0.028486984975275804,,,0.02559977007199849,0.02722643307499064,0.02371482361511959,,,,,,,0.002786013695788951,,0.058068528464956574,0.0491962457297414,0.041256471566898066,0.027689488502590974,,,,,0.022272492639494594,0.05849207066423788,0.03311742997994459,0.026229548739108925,,0.033422132149179745,,,,0.002258506271787762,,,,,0.0032574971877066387,0.002758471853115794,,
2010-01-29,0.019171764234388114,,,,,0.01295759442852363,0.010400464065052484,0.015612882501921116,,,,0.02923944151380191,0.019222205570695032,,0.03984803984430076,,,,0.021541666335639545,0.0177322375964629,0.01947870312206303,0.014516276104295237,0.01625139599813951,0.008023399192616054,0.017261611719192032,,0.027266756474868346,0.01686669830303105,0.01908533807590861,0.016017562096754815,,0.009747825975050741,,0.01669962382534101,,,,,0.05131159059762336,,,0.019954034956408986,,,0.024852857900832505,0.010332321946755471,,0.014772204328453054,0.0396347367090885,,0.022694250656488467,,,0.013592793323930395,0.0576269990838795,0.017759824380320297,,,,,,,0.035808534770133855,,0.031595977864645984,0.047043066136516674,0.0242555025003867,0.028281392537342374,,,,,0.015732086738853505,0.01186913781755908,0.02432511837180819,0.014173193580693137,,0.03128208312326998,,,,0.0023087918955627907,,,,,0.004588384283995114,0.004316294207534442,,
2010-02-01,0.010691546531610637,,,,,0.019153216909152913,0.013686303389899897,0.016159572332743795,,,,0.015077642231880475,0.014116404713060186,,0.013395972597690146,,,,0.022168188349417618,0.017327955383690963,0.01686401193839824,0.023175866396473475,0.02187394969209493,0.007153856033010865,0.016061003456772235,,0.02275395365132261,0.016490388506438327,0.027233486282961034,0.011617235564823308,,0.02367827854837855,,0.01985751255842447,,,,,0.03013227951467442,,,0.019415868497441594,,,0.010830876826377435,0.013496325376667631,,0.032791070864968616,0.03578870166809874,,0.023263631904800432,,,0.012618556166925143,0.020381862968459195,0.011225769914456691,,,,,,,0.03974351303800123,,0.03389646165461021,0.016474387441399212,0.028597530578806915,0.02247684717467016,,,,,0.0171758914384274,0.0095329176870558,0.017816549179408968,0.012419728964555394,,0.022104220232931363,,,,0.0005529104214049111,,,,,0.004244517829334299,0.010183917397926281,,
2010-02-02,0.0075165086854944605,,,,,0.007854534149012061,0.03972583584092627,0.02594148946929394,,,,0.009988774205462682,0.020466713652257627,,0.019596523335373282,,,,0.008886200908570823,0.015084600575340874,0.00933829513369274,0.015353774272243267,0.022688238584360528,0.00879168961950715,0.012260646135000152,,0.046820677241402535,0.015425232681274553,0.016188613712105473,0.013980015518145407,,0.03459042006200025,,0.01627553440331574,,,,,0.015106818428218066,,,0.025728137291151035,,,0.014193354265251939,0.028493459177612288,,0.024673431620476458,0.052255657360804945,,0.022447639840533662,,,0.022380635709972296,0.03478635262054991,0.010347897697214767,,,,,,,0.03065690490680986,,0.026932106871406448,0.014864383171066356,0.027082209768612787,0.02225914306172645,,,,,0.013239817789633516,0.0118218464231273,0.021656643861716698,0.010536431734197773,,0.021396300714502162,,,,0.000878582453241787,,,,,0.0050123566288410035,0.004097464116487413,,
2010-02-03,0.012228509324073445,,,,,0.010798589819142241,0.030196082389538154,0.040257829206189526,,,,0.021161858710052613,0.03467493452153417,,0.020895058427954666,,,,0.009485679210522084,0.01868897375947901,0.014855150978407533,0.014248322871881918,0.025660102188154135,0.014263258292713129,0.010780996918811257,,0.031046097278945164,0.014304674106416613,0.020555972984227372,0.016563304312224546,,0.01143300737570371,,0.026475304166965384,,,,,0.02471951918627872,,,0.04196101914763865,,,0.023245004009210608,0.0029043673305510606,,0.014151091959826832,0.14939245308090826,,0.012140548226968013,,,0.022524010670066798,0.04001544247356422,0.011019780818150455,,,,,,,0.007741074409184383,,0.026474246841832128,0.022954177604667805,0.01824304781141973,0.020008505157742825,,,,,0.034458299023278634,0.007159391803310847,0.014749750221812118,0.01573612832291478,,0.023517903796960473,,,,0.002403249377151741,,,,,0.006560838945488875,0.004591578581614868,,
2010-02-04,0.028782398936029952,,,,,0.014011607436930085,0.02632566467555174,0.029843095188361354,,,,0.025290524360659827,0.0343973628261181,,0.030207346620475927,,,,0.024109948390657606,0.0267240424531831,0.019868750045590543,0.02011329880151384,0.02232845717014183,0.013263450425363567,0.012287252983113454,,0.05637814367191179,0.086648077043495,0.028651169779878572,0.025038088081424596,,0.02088329479473538,,0.045960176565014624,,,,,0.039786810770934565,,,0.02721454881441954,,,0.027179353150894155,0.011452439554585988,,0.011162706530502746,0.12382913711443184,,0.018867348647371936,,,0.0309065410200666,0.02378771167933832,0.02207034932978141,,,,,,,0.021579370737073087,,0.05496525166440757,0.038063835433456164,0.0385886937660855,0.011063915391339024,,,,,0.03624056061969361,0.03407404778672521,0.01958525311835905,0.03016746578130379,,0.023554438728495834,,,,0.0011253258147878263,,,,,0.006602938326053579,0.002752393872106795,,
2010-02-05,0.028137193021671017,,,,,0.02404082865309781,0.02230457104658449,0.03335388484989964,,,,0.04206962048272083,0.04244000461463968,,0.03920490727678645,,,,0.026889151968818744,0.03307131381225967,0.022484905570729814,0.03355271782907588,0.02980972235804179,0.02231129772491174,0.019879362365509124,,0.039146378243315016,0.02680173189433775,0.0396302436914642,0.02484240845490542,,0.029415967143949267,,0.03966674341197808,,,,,0.038574655895338136,,,0.03182338231628509,,,0.03548459012570895,0.04890990383617521,,0.024584942698140596,0.04936566634725657,,0.014186129305839063,,,0.03304196167990642,0.036843765632299234,0.030177107619960494,,,,,,,0.05358875714102613,,0.032967174988748085,0.022832176218839997,0.2615662959327394,0.05940477929756707,,,,,0.03611821546375867,0.044876062899964445,0.028363102683359412,0.03528267292309943,,0.03153942465233735,,,,0.0001501653294354434,,,,,0.007416261252823065,0.0024462812006840967,,
2010-02-08,0.037137163311122275,,,,,0.013088762765654037,0.018631791009014145,0.03481969197384957,,,,0.048180790211258775,0.022827712604854743,,0.02775459940396702,,,,0.03246162636235416,0.018867348647371936,0.02231023107094614,0.035406786739874484,0.029149025294938454,0.021996914316007952,0.01904335195826032,,0.028837682067984628,0.03185737780629918,0.027010516357132315,0.012674850281128865,,0.02571602908029382,,0.036061141806661166,,,,,0.039604122114143714,,,0.01601591458671888,,,0.03311972853618309,0.02754939241443075,,0.02024187784493414,0.03574687055153347,,0.03349604918021047,,,0.02939882727904649,0.13525567839503927,0.0310198248608826,,,,,,,0.01848026439008281,,0.034184118068562856,0.024996363081181534,0.04725952359223654,0.03324111976642503,,,,,0.027042424872050705,0.03367814396971733,0.015486723192585558,0.03421843683221641,,0.08993607266519968,,,,0.0014247010593874646,,,,,0.004634515505085699,0.002015307946169489,,
2010-02-09,0.021079788469018847,,,,,0.007709085618104917,0.01468107184921568,0.015863606002893348,,,,0.040437659683944326,0.017331492778504175,,0.0175748505229185,,,,0.017622643976819813,0.01468396805427118,0.01863139264970887,0.012671145172107774,0.020604510249377768,0.011655092361952966,0.023885521090973718,,0.03770963642039882,0.01955508472205981,0.021747018998441777,0.013751892191734075,,0.020038847714458904,,0.044345922034825645,,,,,0.023659665821159203,,,0.0300343184125305,,,0.020992625928148066,0.02252443932912524,,0.01860151583138018,0.044388247197955255,,0.043648374996344885,,,0.015712705673964246,0.03923133879345099,0.017726916326360607,,,,,,,0.009169051450906265,,0.016501134529668476,0.029011072978528087,0.07344666663827362,0.06152853130386948,,,,,0.019813175314609112,0.019867895059926987,0.02114351134615896,0.01752166689303533,,0.02121926578253433,,,,0.0001248126871074255,,,,,0.0039484771052694665,0.0017269924320418653,,
2010-02-10,0.029654261911269856,,,,,0.009208820643437567,0.015203882889373792,0.023289893740269928,,,,0.030433013212672222,0.023012823296271707,,0.016435639288821094,,,,0.022989966309882367,0.019239678339965476,0.02109151679462601,0.02568111374617202,0.025215275049210856,0.011509179888577404,0.016226570331524796,,0.03771918700662342,0.033172076705167454,0.03448422568109087,0.02502907728389324,,0.02210904403707837,,0.03132610867353333,,,,,0.03098384293879551,,,0.007954569329453806,,,0.02489429336373458,0.014048855931610862,,0.021858024565381565,0.04654248938601851,,0.01653907389633143,,,0.0230339323496612,0.023602109185973875,0.025843539474707692,,,,,,,0.004200384372402477,,0.018125307784929556,0.022748470733537415,0.03242493067873082,0.041211970718121195,,,,,0.036389701319106876,0.01993747254815675,0.01571468116381292,0.017465046082925016,,0.009056275831583869,,,,0.0004244690115247879,,,,,0.0025307718858933823,0.0026968226478825716,,
2010-02-11,0.016930618596656354,,,,,0.007637145201208427,0.019082440571825135,0.022206618486932096,,,,0.025989876761144247,0.01742785518943393,,0.03145018045392622,,,,0.024131210224589708,0.014289744088040204,0.015991946870969897,0.017928531503879058,0.017831737047324422,0.010900989460141642,0.009120022444307797,,0.028832474496539078,0.016426629630692774,0.02112487005446397,0.017200859349340313,,0.02043595787006597,,0.029785998704881245,,,,,0.01885740624699322,,,0.01310512197688565,,,0.01969229548641591,0.012728253248737234,,0.02232381547050686,0.0529643414325965,,0.03265841935044316,,,0.020304719435824164,0.05986485928683446,0.015077642231880475,,,,,,,0.014317416265974865,,0.026658965539414867,0.015260089359204495,0.021780059529046932,0.046141825658629745,,,,,0.0199426919601692,0.014854449061740167,0.02137100274257849,0.017578656047206136,,0.11979146674951219,,,,0.00012487497277303218,,,,,0.0031342784039924626,0.00438486821849023,,
2010-02-12,0.032008011962467685,,,,,0.01118640917748586,0.014076617333224663,0.020235216606163682,,,,0.039039379181747845,0.03823959053725175,,0.02235451584301995,,,,0.03663335080595072,0.03344459637497603,0.02370688477688221,0.029748430317000377,0.02528485978442789,0.021270307583639226,0.02025809391112083,,0.028611960765464062,0.030404255001031652,0.025227894926285806,0.027277129492023117,,0.02677060330986638,,0.03411966641606429,,,,,0.025517946206489936,,,0.024025651937757166,,,0.03432712585692592,0.012296690570974714,,0.013001798340456902,0.03481593376078032,,0.028502980900060954,,,0.035865055517847945,0.04048134619549232,0.02368717410408169,,,,,,,0.02599819423028,,0.03173514425732407,0.042548374233565014,0.04566293655281268,0.04532943554954911,,,,,0.023249858106658583,0.007429717904837554,0.024126204662834404,0.04855663252928668,,0.06774387310930023,,,,0.0003994255154214895,,,,,0.005655417415841055,0.0038745783168654107,,
2010-02-15,0.013672631378510573,,,,,0.0061299737380351264,0.011404442070335629,0.015216568126694724,,,,0.022328266965007282,0.013304654866505514,,0.01744432598032297,,,,0.009751131655807843,0.00811196378810077,0.01522074829658005,0.02728084332722985,0.01175513196229888,0.012461806013031082,0.007614940174300453,,0.01948864098472548,0.010269836370560203,0.009107825235168275,0.013625271040234577,,0.010672112686454046,,0.03119301267222822,,,,,0.027993040135830618,,,0.02705236734954946,,,0.017751869874603077,0.006355204324568088,,0.010949189484035508,0.03432712585692592,,0.008115815458598885,,,0.019338094118475535,0.03715996697925163,0.011019780818150323,,,,,,,0.017241467557625012,,0.03317469335286394,0.02066016226220636,0.02494931440884236,0.034313779904094906,,,,,0.015661124796191115,0.017312577686653143,0.011178280830320962,0.022980797635451317,,0.058530690344579625,,,,0.0002993948985075434,,,,,0.0017379516989466193,0.001409160286514422,,
2010-02-16,0.021429921637286554,,,,,0.012384750080529297,0.011247021303004869,0.016232372042438655,,,,0.019302763314891284,0.019472108057957332,,0.035441757906565355,,,,0.028004511820537807,0.02255531693868169,0.015495876935152267,0.015403738617235188,0.021380867397079537,0.01247701505356664,0.008875870703186831,,0.04624043603726089,0.01567833530175564,0.024543188389334367,0.01934702133855505,,0.032246315344096964,,0.02681262769626326,,,,,0.020389048930812684,,,0.0510260147571792,,,0.038870044714544576,0.010629679340067052,,0.02327579243293606,0.07879409038868568,,0.020953476653576837,,,0.03258639134373182,0.015519240922799134,0.02636631722225099,,,,,,,0.014043380430232776,,0.016243348614814777,0.0073061874864711026,0.02189203783817301,0.025735710715672374,,,,,0.03714497480904806,0.061237191995827056,0.014964923896007244,0.042988653719332845,,0.08888136373987425,,,,0.00042388743843943815,,,,,0.0026888615547109064,0.001131103790488882,,
2010-02-17,0.013091573730539853,,,,,0.011383317095390373,0.01038552683871181,0.014246023984326924,,,,0.0188369981127151,0.02612284869363095,,0.02020770389551017,,,,0.011992504726567267,0.014643457709221482,0.012082251623498371,0.018620175732467974,0.017489196037886744,0.011218779613696026,0.012279757686006837,,0.02388910644648662,0.017851177624598227,0.02430272505759608,0.01411131608158205,,0.01665817703136339,,0.015875703016737883,,,,,0.025790862668183603,,,0.1048689481667941,,,0.03035425621747124,0.020951934283283076,,0.02076590324857488,0.04142586261025474,,0.01160540856264776,,,0.021781289968872037,0.04524150532302155,0.00890936534680434,,,,,,,0.008582022175892703,,0.021229115128326606,0.008725013571607002,0.030604922925187624,0.018259761407838665,,,,,0.011850632119772027,0.02607600630399753,0.01563795311790407,0.02169751005178337,,0.028822132309673777,,,,0.0007473075804295255,,,,,0.003649927391614468,0.002550776500555346,,
2010-02-18,0.030777934177777928,,,,,0.015309175629265098,0.013409307101577473,0.018727256457883916,,,,0.024935304340247395,0.022980797635451317,,0.030790976035766453,,,,0.01774906597707192,0.015205956797245032,0.015527625779997462,0.015463032612460674,0.01491291414453015,0.0697530486357355,0.008437934851150701,,0.028641225504604056,0.0172842725292261,0.018986090578650305,0.012876231150804534,,0.024814077525362972,,0.01654417544696787,,,,,0.020233951626306635,,,0.02507161562707494,,,0.03349503538173855,0.006903078351672111,,0.017212508552080424,0.013383533338700017,,0.008105938626834005,,,0.018963609721523805,0.029213478993375484,0.018936329116006925,,,,,,,0.01292298048327087,,0.020087531568067075,0.03255069167313344,0.038108081743857505,0.03353378201052246,,,,,0.027765728923424007,0.014084946927958643,0.021209823026378298,0.01596269929233359,,0.026619992100652797,,,,0.0002240110616991491,,,,,0.0029923151606297727,0.005355311601474111,,
